FECHA_CORTE;CODIGO_ORDEN;ANIO;CONVENIO;TIPO_SUBVENCION;TIPO_CONVOCATORIA;CONVOCATORIA;ESQUEMA_FINANCIERO;ENTIDAD_EJECUTORA_SUBVENCIONADO;TIPO_ENTIDAD ;SEXO;DESCRIPCION;MONEDA;MONTO;IMPORTE_FONDECYT ;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO
20240530;02364-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;UNIVERSIDAD;MASCULINO;Genómica y transcriptómica de aislados de Shewanella spp. con capacidad de degradación de colorantes azoicos para la remediación de efluentes de la industria textil;S/.;398421.00;398421.00;LIMA;LIMA;SAN BORJA;150130
20240530;02365-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;FEMENINO;Sistema de gestión del recurso hídrico superficial y subterráneo para el uso seguro del agua ante escenarios de cambio climático en la cuenca del río Lurín;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02366-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO GEOLOGICO MINERO Y METALURGICO;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Determinación de los períodos de recurrencia y procesos desencadenantes de erupciones explosivas recientes de los  volcanes Misti y Chachani: implicaciones en la prevención del riesgo volcánico en Arequipa;S/.;397787.50;397787.50;LIMA;LIMA;SAN BORJA;150130
20240530;02367-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;UNIVERSIDAD;FEMENINO;Evaluación del potencial de desarrollo de proyectos de inyección geológica de CO2 en el Perú mediante opciones  reales;S/.;339550.00;339550.00;LIMA;LIMA;SAN BORJA;150130
20240530;02368-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE HUANCAVELICA;UNIVERSIDAD;MASCULINO;Sarna en Vicuñas: epidemiología y estrategias para su prevención y control;S/.;379990.00;379990.00;LIMA;LIMA;SAN BORJA;150130
20240530;02369-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO TECNOLOGICO DE LA PRODUCCION;INSTITUTO DE INVESTIGACIÓN;FEMENINO;Obtención de enzimas recombinantes tipo proteasa y lipasa de cepas bacterianas nativas, mediante clonación y  expresión de genes, para biorremediación y aprovechamiento de residuos pesqueros.;S/.;399980.00;399980.00;LIMA;LIMA;SAN BORJA;150130
20240530;02370-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA SAN PABLO;UNIVERSIDAD;FEMENINO;Valorización de los desechos plásticos mediante pirólisis catalítica utilizando zeolitas naturales obtenidas a partir de la ceniza volcánica;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02371-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;UNIVERSIDAD;MASCULINO;OPTIMIZACIÓN DEL USO DE POLÍMEROS SINTÉTICOS EN PROCESOS DE MANUFACTURA ADITIVA MEDIANTE MODELOS DE SIMULACIÓN COMPUTACIONAL Y TÉCNICAS DE CARACTERIZACIÓN DE MATERIALES. CASO DE ESTUDIO: APLICACIONES MÉDICAS: PRÓTESIS DE MANO;S/.;399547.76;399547.76;LIMA;LIMA;SAN BORJA;150130
20240530;02372-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;MASCULINO;Control de aedes aegypti: sustancias bioactivas de origen natural con potencial actividad biocida en el adulto;S/.;380000.00;380000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02373-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;MASCULINO;Aislamiento, secuenciamiento y ensamble de cepas de levaduras con elevada capacidad de producción de Biodiesel;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02374-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO GEOFISICO DEL PERU;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Evaluación geodinámica, geofísica y geológica de los deslizamientos de tierra que afectan la seguridad física de la ciudad Huancabamba (Piura);S/.;388457.47;388457.47;LIMA;LIMA;SAN BORJA;150130
20240530;02375-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;CONOPA - INSTITUTO DE INVESTIGACION Y DESARROLLO DE CAMELIDOS SUDAMERICANOS;INSTITUTO DE INVESTIGACIÓN;FEMENINO;Variabilidad Genética y Ecología Espacial del Guanaco (Lama guanicoe cacsilensis) en el Perú;S/.;398350.00;398350.00;LIMA;LIMA;SAN BORJA;150130
20240530;02376-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;UNIVERSIDAD;MASCULINO;Ofidismo y mionecrosis: Obtención y caracterización del principal componente miotóxico y de la serpiente Bothrops atrox y su neutralización por el secretoma de células madre mesenquimales;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02377-2017;2017;PROCIENCIA;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyectos de Investigación Básica y Aplicada;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;UNIVERSIDAD;FEMENINO;Producción, purificación y caracterización bioquímica de L-asparaginasa de Bacillus sp. halotolerante;S/.;400000.00;400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02581-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE INGENIERIA;UNIVERSIDAD;FEMENINO;PREPARACIÓN DE BIOPLASTICOS DE ALGINATO CON CAPACIDAD ANTIOXIDANTE A PARTIR DE MACROALGAS DE LA COSTA PERUANA, PARA SU APLICACIÓN EN LA CONSERVACIÓN DE ALIMENTOS;S/.;287480.00;287480.00;LIMA;LIMA;SAN BORJA;150130
20240530;02582-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;UNIVERSIDAD;MASCULINO;Primer elipsómetro espectral de ángulo variable en el Perú para la caracterización de materiales multifuncionales;S/.;1272940.00;1272940.00;LIMA;LIMA;SAN BORJA;150130
20240530;02585-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE INGENIERIA;UNIVERSIDAD;MASCULINO;Funcionalización de textiles naturales y cuero mediante nanopartículas o microcapsulas para la obtención de indumentaria con propiedades antimicrobianos, antimicóticas, repelentes o con protección UV.;S/.;499970.00;499970.00;LIMA;LIMA;SAN BORJA;150130
20240530;02588-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD PERUANA CAYETANO HEREDIA;UNIVERSIDAD;FEMENINO;Estudio diferencial del Trancriptoma de Mycobacterium Tuberculosis y Micobacterium Bovis asociados a la pirazinamida: Hacia la búsqueda de nuevos blancos terapéuticos;S/.;1400000.00;1400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02589-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO NACIONAL DE INVESTIGACION EN GLACIARES Y ECOSISTEMAS DE MONTAÑA;INSTITUTO DE INVESTIGACIÓN;FEMENINO;Aporte social, económico y ambiental en la conservación y pérdida de la biodiversidad marina - lacustre por el retroceso glaciar.;S/.;349390.00;349390.00;LIMA;LIMA;SAN BORJA;150130
20240530;02592-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD CATOLICA SAN PABLO;UNIVERSIDAD;MASCULINO;Evaluación del comportamiento de una solución con agente macrocíclico con ligando específico para el reconocimiento de cadmio en sustancias acuosas que permita su cuantificación utilizando sensores fluorescentes y electromagnéticos.;S/.;1382966.00;1382966.00;LIMA;LIMA;SAN BORJA;150130
20240530;02593-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE INGENIERIA;UNIVERSIDAD;FEMENINO;Desarrollo de sistemas de calefacción solar para zonas altoandinas como una opción energética sostenible para mejorar la calidad de vida de los pobladores.;S/.;500000.00;500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02596-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD DE PIURA;UNIVERSIDAD;MASCULINO;Fortalecimiento de capacidad de investigación en medición, en tiempo real de físico químicas de productos de la agroindustria y elaboración de alimentos usando imágenes hiperespectrales.;S/.;1370558.60;1370558.60;LIMA;LIMA;SAN BORJA;150130
20240530;02597-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD JOSE CARLOS MARIATEGUI;UNIVERSIDAD;MASCULINO;ELABORACION DE EMPAQUES BIODEGRADABLES A PARTIR DE CASCARA DE TUNA (Opuntia ficus-indica) Y CORONA DE PIÑA (Ananas comosus), Y ESTUDIO ECONÓMICO, EN LA REGION MOQUEGUA;S/.;97651.00;97651.00;LIMA;LIMA;SAN BORJA;150130
20240530;02600-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD PRIVADA DEL NORTE;UNIVERSIDAD;MASCULINO;Desarrollo de modelos predictivos de la calidad de alimentos basados en tecnología de imágenes THz.;S/.;1238598.00;1238598.00;LIMA;LIMA;SAN BORJA;150130
20240530;02601-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;FEMENINO;"Diseño de bio-nanocomposites con potencial aplicación en la industria alimentaria a partir de polihidroxialcanoatos, celulosa bacteriana y almidón, productos biotecnológicos de residuos agroindustriales; aplicando una tecnología emergente: Electrospinning / Electrospray.";S/.;500000.00;500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02604-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD SAN IGNACIO DE LOYOLA;UNIVERSIDAD;MASCULINO;Alergia al gluten: Identificación de 16 péptidos alergénicos mediante cromatografía líquida asociada a espectrofotometría de masas (LC-ESI-MS) en 5 harinas de trigo comerciales, con un alto contenido de gluten, utilidas en la industria panadera del Perú;S/.;871462.52;871462.52;LIMA;LIMA;SAN BORJA;150130
20240530;02605-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;MASCULINO;Estudio de aplicación de técnicas laser para limpieza y restauración de bienes arqueológicos y el uso de difracción de rayos X para identificación de componentes cristalográficos que afectan las pinturas murales en la Costa Norte del Perú.;S/.;365180.00;365180.00;LIMA;LIMA;SAN BORJA;150130
20240530;02608-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD NACIONAL DE INGENIERIA;UNIVERSIDAD;FEMENINO;Espectroscopia Microscópica acoplada SPM-SNOM-TERS en nanomateriales avanzados para aplicaciones ambientales, energéticas y biomédicas;S/.;1397371.00;1397371.00;LIMA;LIMA;SAN BORJA;150130
20240530;02609-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;FEMENINO;Aprovechamiento del subproducto pulpa de café del distrito de Lonya Grande - Amazonas como nueva alternativa alimenticia para combatir la desnutrición y la anemia en poblaciones vulnerables del Perú.;S/.;500000.00;500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02612-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;UNIVERSIDAD;FEMENINO;Espectrometría de masa para la identificación y cuantificación de metabolitos secundarios en vegetales;S/.;1227338.86;1227338.86;LIMA;LIMA;SAN BORJA;150130
20240530;02613-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;FEMENINO;Desarrollo de un dispositivo electrónico para monitorización del estado de la salud mental de un paciente.;S/.;99648.00;99648.00;LIMA;LIMA;SAN BORJA;150130
20240530;02616-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD NACIONAL AGRARIA LA MOLINA;UNIVERSIDAD;FEMENINO;Adquisicón de un biorreactor automatizado de escala piloto (70 litros) para la producción biotecnológica de insumos eco-amigables para la industria textil;S/.;1400000.00;1400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02617-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS;UNIVERSIDAD;MASCULINO;Desarrollo de un fungicida microbiológico a partir de hongos antagonistas nativos para reducir la incidencia y severidad de la moniliasis del cacao nativo fino de aroma, Amazonas-Perú.;S/.;345340.00;345340.00;LIMA;LIMA;SAN BORJA;150130
20240530;02620-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;INSTITUTO GEOFISICO DEL PERU;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Implementación del sistema de monitoreo de sedimentos ante riesgos y desastres(MoSARD);S/.;1351028.00;1351028.00;LIMA;LIMA;SAN BORJA;150130
20240530;02621-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS;UNIVERSIDAD;MASCULINO;Cuajo natural a base de papaína liofilizada proveniente de diferentes especies nativas del género Vasconcellea en la elaboración de queso.;S/.;99997.60;99997.60;LIMA;LIMA;SAN BORJA;150130
20240530;02623-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS;UNIVERSIDAD;FEMENINO;Influencia de la distribución de tamaño de partícula y polimorfismo de la grasa de cacao fino de aroma en la calidad chocolates funcionales;S/.;1400000.00;1400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02624-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS;UNIVERSIDAD;MASCULINO;Chocolates finos aromatizados y frutados con cacao “Amazonas Perú”.;S/.;199616.00;199616.00;LIMA;LIMA;SAN BORJA;150130
20240530;02626-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD NACIONAL DE SAN MARTIN;UNIVERSIDAD;MASCULINO;Adquisición de un sistema de extracción acelerado por fluidos supercríticos para la obtención de compuestos bioactivos de alta pureza a partir de productos y subproductos agroindustriales;S/.;1009099.00;1009099.00;LIMA;LIMA;SAN BORJA;150130
20240530;02627-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE TRUJILLO;UNIVERSIDAD;MASCULINO;Síntesis de nanopartículas metálicas y su efecto sobre la regeneración biológica.;S/.;87109.92;87109.92;LIMA;LIMA;SAN BORJA;150130
20240530;02629-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;UNIVERSIDAD;MASCULINO;Análisis mediante citometría de flujo y casa de la respuesta de los esperamtozoides de alpaca a diferentes protocolos de crioconservación;S/.;1349959.21;1349959.21;LIMA;LIMA;SAN BORJA;150130
20240530;02630-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD DE PIURA;UNIVERSIDAD;FEMENINO;Optimización del uso del agua en el sistema de riego por inundación del banano orgánico, utilizado por pequeños productores del Valle del Chira, Piura.;S/.;350000.00;350000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02632-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIDAD EJECUTORA 002 - INICTEL-UNI;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Desarrollo de un dispositivo optoelectrónico de bajo costo y banda ancha sintonizando velocidad de grupo en interface RF-Óptica;S/.;1304250.57;1304250.57;LIMA;LIMA;SAN BORJA;150130
20240530;02633-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;FISEBRALPAC - Desarrollo tecnológico de un sistema de separación, clasificación y categorización de fibra de alpaca (Suri y Huacaya) utilizando principios físicos y electrostáticos, para obtención de fibra de calidad Imperial en la Región Arequipa.;S/.;246100.00;246100.00;LIMA;LIMA;SAN BORJA;150130
20240530;02635-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Análisis Metabolómico de focos hepáticos sin precedentes de alteración celular en carcinoma hepatocelular (HCC) en la población peruana;S/.;1363205.00;1363205.00;LIMA;LIMA;SAN BORJA;150130
20240530;02636-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA DE SANTA MARIA;UNIVERSIDAD;MASCULINO;Evaluación integral del empleo de las fracciones hidrolizadas sólidas y liquidas obtenidas por cracking enzimático de granos de quinua, kiwicha y cañihua en la elaboración de bebidas probioticas de jugo de tarwi, bebidas para deportistas y  alimentos proteicos libres de gluten.;S/.;199907.00;199907.00;LIMA;LIMA;SAN BORJA;150130
20240530;02638-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;INSTITUTO DE INVESTIGACIÓN;FEMENINO;Adquisición de un analizador genético de 24 capilares AB3500XL para fortalecimiento de las actividades de caracterización molecular de los vertebrados acuáticos como base para la implementación del ADN ambiental (eDNA) en la Amazonía Peruana;S/.;1400000.00;1400000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02639-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD CATOLICA SAN PABLO;UNIVERSIDAD;MASCULINO;Desarrollo tecnológico para la gestión de salud, reproductividad y mejora de la productividad de ganado lechero utilizando Internet de las Cosas.;S/.;476999.20;476999.20;LIMA;LIMA;SAN BORJA;150130
20240530;02641-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Equipamiento Científico 2018-01;E044 - Equipamiento para la Investigación Científica;UNIVERSIDAD CIENTIFICA DEL PERU;UNIVERSIDAD;FEMENINO;Adquisición de un sistema de secuenciamiento masivo NextSeq 550 como soporte para estudios genómicos y metagenómicos de la biodiversidad de la Amazonía Peruana.;S/.;1399700.00;1399700.00;LIMA;LIMA;SAN BORJA;150130
20240530;02642-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;UNIVERSIDAD;FEMENINO;Fibra de lana de alpaca y oveja en productos de manufactura regional valorizados por tinción con colorantes naturales a través de impregnación con solvente supercrítico CO2.;S/.;349997.87;349997.87;LIMA;LIMA;SAN BORJA;150130
20240530;02644-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Desarrollo de tecnologías apropiadas para el control integrado de Carmenta foraseminis en sistemas agroforestales con cacao en la región San Martín.;S/.;500000.00;500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02646-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;INSTITUTO DE INVESTIGACIÓN;MASCULINO;GENERACIÓN DE TECNOLOGÍAS DE ADAPTACIÓN A LOS EFECTOS NEGATIVOS DEL CAMBIO CLIMÁTICO COMO UN MODELO SOSTENIBLE Y EXITOSO DE LA CAFICULTURA EN LA REGIÓN SAN MARTÍN;S/.;350000.00;350000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02648-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;UNIVERSIDAD;MASCULINO;Desarrollo de hamburguesa de tres especies hidrobiológicas amazónicas enriquecidas con ácidos grasos poliinsaturados estables, dirigido a programas sociales de alimentación.;S/.;500000.00;500000.00;LIMA;LIMA;SAN BORJA;150130
20240530;02650-2018;2018;BM;PROYECTOS INVESTIGACIÓN;INVESTIGACIÓN CIENTÍFICA;Proyecto de Investigacion Aplicada y Desarrollo Tecnológico 2018-01;E041 - Proyectos de Investigación Básica y Aplicada;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;INSTITUTO DE INVESTIGACIÓN;MASCULINO;Solución computacional para reconocimiento online de especies forestales maderables de importancia económica y ecológica para la amazonia peruana (vulnerables a la tala ilegal), a través de técnicas de redes neuronales y computación de alto desempeño.;S/.;346080.00;346080.00;LIMA;LIMA;SAN BORJA;150130
